Id,Date,Rented_Bike_Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
3089,08/04/2018,4.07753744390572,17,4.3,80,2.6,1357,1.1,0.23,0.1,0.0,Spring,No Holiday,Yes
3090,08/04/2018,3.1354942159291497,18,3.0,89,1.5,283,1.3,0.07,1.9,0.0,Spring,No Holiday,Yes
3091,08/04/2018,3.8066624897703196,19,2.5,94,1.8,349,1.6,0.0,1.0,0.0,Spring,No Holiday,Yes
3092,08/04/2018,4.543294782270004,20,2.7,90,1.5,639,1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3093,08/04/2018,5.14166355650266,21,2.8,88,2.1,592,1.0,0.0,0.0,0.0,Spring,No Holiday,Yes
3094,08/04/2018,5.181783550292085,22,2.7,88,2.0,621,0.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3095,08/04/2018,5.209486152841421,23,2.9,85,0.9,829,0.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3096,09/04/2018,5.288267030694535,0,3.2,84,0.6,785,0.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3097,09/04/2018,4.948759890378168,1,2.8,87,0.8,462,0.8,0.0,0.0,0.0,Spring,No Holiday,Yes
3098,09/04/2018,4.584967478670572,2,2.2,88,0.5,508,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3099,09/04/2018,3.970291913552122,3,1.6,94,0.3,426,0.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3100,09/04/2018,3.784189633918261,4,1.1,95,0.5,345,0.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3101,09/04/2018,4.5217885770490405,5,0.7,96,1.0,206,0.1,0.0,0.0,0.0,Spring,No Holiday,Yes
3102,09/04/2018,5.480638923341991,6,0.1,97,0.6,77,-0.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3103,09/04/2018,6.480044561926653,7,0.6,97,1.3,66,0.1,0.05,0.0,0.0,Spring,No Holiday,Yes
3104,09/04/2018,7.059617628291383,8,1.0,97,0.9,148,0.5,0.22,0.0,0.0,Spring,No Holiday,Yes
3105,09/04/2018,6.52649485957079,9,2.6,96,1.1,316,2.0,0.87,0.0,0.0,Spring,No Holiday,Yes
3106,09/04/2018,6.2285110035911835,10,5.2,73,1.0,668,0.7,2.08,0.0,0.0,Spring,No Holiday,Yes
3107,09/04/2018,6.4692503167957724,11,7.5,54,0.9,1013,-1.2,2.49,0.0,0.0,Spring,No Holiday,Yes
3108,09/04/2018,6.684611727667927,12,10.4,44,1.7,1235,-1.3,2.93,0.0,0.0,Spring,No Holiday,Yes
3109,09/04/2018,6.76849321164863,13,12.4,32,1.7,1441,-3.8,3.06,0.0,0.0,Spring,No Holiday,Yes
3110,09/04/2018,6.826545223556594,14,13.9,26,2.5,1537,-5.3,2.99,0.0,0.0,Spring,No Holiday,Yes
3111,09/04/2018,6.946013991099227,15,14.2,24,1.8,1743,-6.1,2.6,0.0,0.0,Spring,No Holiday,Yes
3112,09/04/2018,7.078341579557671,16,15.3,24,1.5,1534,-5.1,2.0,0.0,0.0,Spring,No Holiday,Yes
3113,09/04/2018,7.299797366758161,17,15.3,26,0.9,1257,-4.1,1.39,0.0,0.0,Spring,No Holiday,Yes
3114,09/04/2018,7.784057002639929,18,14.8,24,1.3,1514,-5.6,0.69,0.0,0.0,Spring,No Holiday,Yes
3115,09/04/2018,7.3777589082278725,19,13.4,33,1.2,1356,-2.5,0.15,0.0,0.0,Spring,No Holiday,Yes
3116,09/04/2018,7.217443431696533,20,11.7,34,0.9,1393,-3.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3117,09/04/2018,7.117205503164344,21,10.3,38,0.5,1433,-3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3118,09/04/2018,6.975413927455952,22,9.6,41,0.5,1428,-3.0,0.0,0.0,0.0,Spring,No Holiday,Yes
3119,09/04/2018,6.436150368369428,23,9.6,43,1.2,1333,-2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3120,10/04/2018,6.186208623900494,0,9.0,46,1.2,1259,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes
3121,10/04/2018,5.932245187448011,1,9.0,44,1.0,1314,-2.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3122,10/04/2018,5.5254529391317835,2,8.8,43,1.0,1490,-3.1,0.0,0.0,0.0,Spring,No Holiday,Yes
3123,10/04/2018,5.0106352940962555,3,8.1,48,0.8,1455,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3124,10/04/2018,4.634728988229636,4,7.5,48,1.0,1458,-2.8,0.0,0.0,0.0,Spring,No Holiday,Yes
3125,10/04/2018,4.820281565605037,5,7.1,53,0.8,1392,-1.8,0.0,0.0,0.0,Spring,No Holiday,Yes
3126,10/04/2018,5.916202062607435,6,6.9,51,0.9,1546,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
3127,10/04/2018,6.889591308354466,7,7.2,50,1.1,1454,-2.5,0.1,0.0,0.0,Spring,No Holiday,Yes
3128,10/04/2018,7.440146680662688,8,9.6,38,1.4,1527,-4.0,0.58,0.0,0.0,Spring,No Holiday,Yes
3129,10/04/2018,6.890609120147166,9,11.9,35,1.1,1664,-3.1,0.95,0.0,0.0,Spring,No Holiday,Yes
3130,10/04/2018,6.556778356158042,10,15.2,31,1.6,1757,-1.8,1.84,0.0,0.0,Spring,No Holiday,Yes
3131,10/04/2018,6.733401891837359,11,18.5,27,1.3,1610,-0.8,2.59,0.0,0.0,Spring,No Holiday,Yes
3132,10/04/2018,6.931471805599453,12,20.5,37,4.6,1761,5.2,2.94,0.0,0.0,Spring,No Holiday,Yes
3133,10/04/2018,6.875232087276577,13,21.9,34,5.1,1861,5.3,2.77,0.0,0.0,Spring,No Holiday,Yes
3134,10/04/2018,6.81783057145415,14,21.2,35,7.4,1992,5.1,1.8,0.0,0.0,Spring,No Holiday,Yes
3135,10/04/2018,6.839476438228843,15,21.4,33,4.8,1998,4.4,1.63,0.0,0.0,Spring,No Holiday,Yes
3136,10/04/2018,6.985641817639208,16,20.9,34,5.8,2000,4.4,1.37,0.0,0.0,Spring,No Holiday,Yes
3137,10/04/2018,6.912742820493176,17,20.6,39,5.6,2000,6.1,0.74,0.0,0.0,Spring,No Holiday,Yes
3138,10/04/2018,7.498869733976931,18,19.7,52,7.2,2000,9.5,0.2,0.0,0.0,Spring,No Holiday,Yes
3139,10/04/2018,7.050989447068045,19,19.2,55,5.8,2000,9.9,0.01,0.0,0.0,Spring,No Holiday,Yes
3140,10/04/2018,5.820082930352362,20,19.1,58,6.1,2000,10.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3141,10/04/2018,4.897839799950911,21,17.5,70,7.3,1634,11.9,0.0,0.5,0.0,Spring,No Holiday,Yes
3142,10/04/2018,4.330733340286331,22,15.8,83,5.4,691,12.9,0.0,1.5,0.0,Spring,No Holiday,Yes
3143,10/04/2018,5.3612921657094255,23,15.1,83,4.1,1147,12.2,0.0,3.0,0.0,Spring,No Holiday,Yes
3144,11/04/2018,0.0,0,14.4,82,4.6,1041,11.3,0.0,0.0,0.0,Spring,No Holiday,No
3145,11/04/2018,0.0,1,13.6,81,3.6,886,10.3,0.0,0.0,0.0,Spring,No Holiday,No
3146,11/04/2018,0.0,2,12.7,80,3.9,885,9.3,0.0,0.0,0.0,Spring,No Holiday,No
3147,11/04/2018,0.0,3,11.6,81,3.1,687,8.4,0.0,0.0,0.0,Spring,No Holiday,No
3148,11/04/2018,0.0,4,10.2,83,3.5,554,7.4,0.0,0.0,0.0,Spring,No Holiday,No
3149,11/04/2018,0.0,5,9.7,84,1.7,447,7.1,0.0,0.0,0.0,Spring,No Holiday,No
3150,11/04/2018,0.0,6,9.0,86,2.0,442,6.7,0.0,0.0,0.0,Spring,No Holiday,No
3151,11/04/2018,0.0,7,8.8,85,1.1,438,6.4,0.11,0.0,0.0,Spring,No Holiday,No
3152,11/04/2018,0.0,8,9.7,77,1.6,519,5.8,0.68,0.0,0.0,Spring,No Holiday,No
3153,11/04/2018,0.0,9,11.8,59,2.1,975,4.0,1.44,0.0,0.0,Spring,No Holiday,No
3154,11/04/2018,0.0,10,13.3,51,4.1,1487,3.3,2.17,0.0,0.0,Spring,No Holiday,No
3155,11/04/2018,0.0,11,14.9,44,4.0,1468,2.7,2.75,0.0,0.0,Spring,No Holiday,No
3156,11/04/2018,0.0,12,15.7,46,3.9,1132,4.0,3.05,0.0,0.0,Spring,No Holiday,No
3157,11/04/2018,0.0,13,15.6,38,4.7,1558,1.3,3.32,0.0,0.0,Spring,No Holiday,No
3158,11/04/2018,0.0,14,16.4,28,3.4,1804,-2.1,3.16,0.0,0.0,Spring,No Holiday,No
3159,11/04/2018,0.0,15,17.0,28,3.5,1804,-1.6,2.9,0.0,0.0,Spring,No Holiday,No
3160,11/04/2018,0.0,16,16.9,23,4.4,1938,-4.4,2.39,0.0,0.0,Spring,No Holiday,No
3161,11/04/2018,0.0,17,16.2,22,4.1,2000,-5.5,1.73,0.0,0.0,Spring,No Holiday,No
3162,11/04/2018,0.0,18,15.2,21,2.9,2000,-7.0,0.94,0.0,0.0,Spring,No Holiday,No
3163,11/04/2018,0.0,19,13.2,28,2.9,2000,-4.9,0.22,0.0,0.0,Spring,No Holiday,No
3164,11/04/2018,0.0,20,11.9,33,2.0,2000,-3.8,0.0,0.0,0.0,Spring,No Holiday,No
3165,11/04/2018,0.0,21,11.0,34,2.1,2000,-4.2,0.0,0.0,0.0,Spring,No Holiday,No
3166,11/04/2018,0.0,22,10.3,42,1.0,1923,-2.0,0.0,0.0,0.0,Spring,No Holiday,No
3167,11/04/2018,0.0,23,9.7,45,2.0,1969,-1.6,0.0,0.0,0.0,Spring,No Holiday,No
3168,12/04/2018,6.22455842927536,0,9.5,40,2.4,1987,-3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3169,12/04/2018,5.926926025970411,1,8.9,40,2.1,2000,-3.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3170,12/04/2018,5.598421958998375,2,8.1,45,1.0,2000,-3.1,0.0,0.0,0.0,Spring,No Holiday,Yes
3171,12/04/2018,5.209486152841421,3,7.8,49,1.4,1972,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3172,12/04/2018,4.59511985013459,4,7.5,53,1.0,1701,-1.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3173,12/04/2018,4.976733742420574,5,7.1,57,0.8,1746,-0.8,0.0,0.0,0.0,Spring,No Holiday,Yes
3174,12/04/2018,5.929589143389895,6,7.1,55,1.8,1780,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3175,12/04/2018,6.961296045910167,7,7.6,54,1.7,1690,-1.1,0.13,0.0,0.0,Spring,No Holiday,Yes
3176,12/04/2018,7.489970898834801,8,8.9,48,1.1,1444,-1.5,0.69,0.0,0.0,Spring,No Holiday,Yes
3177,12/04/2018,6.859614903654202,9,11.5,43,1.7,1818,-0.6,1.43,0.0,0.0,Spring,No Holiday,Yes
3178,12/04/2018,6.532334292222349,10,13.8,39,2.3,1659,0.0,2.09,0.0,0.0,Spring,No Holiday,Yes
3179,12/04/2018,6.721425700790643,11,16.2,30,2.4,1700,-1.4,2.68,0.0,0.0,Spring,No Holiday,Yes
3180,12/04/2018,6.877296071497429,12,17.5,20,4.6,2000,-5.7,3.07,0.0,0.0,Spring,No Holiday,Yes
3181,12/04/2018,6.937314081223682,13,18.1,18,5.1,1939,-6.6,3.2,0.0,0.0,Spring,No Holiday,Yes
3182,12/04/2018,6.898714534329988,14,18.8,27,4.9,1888,-0.6,3.13,0.0,0.0,Spring,No Holiday,Yes
3183,12/04/2018,6.980075940561763,15,19.4,24,3.9,2000,-1.7,2.86,0.0,0.0,Spring,No Holiday,Yes
3184,12/04/2018,7.149916836132109,16,18.8,23,4.2,1956,-2.7,2.39,0.0,0.0,Spring,No Holiday,Yes
3185,12/04/2018,7.417580402414544,17,18.6,22,3.7,1978,-3.5,1.72,0.0,0.0,Spring,No Holiday,Yes
3186,12/04/2018,7.7664168980196555,18,17.9,16,3.7,2000,-8.3,0.92,0.0,0.0,Spring,No Holiday,Yes
3187,12/04/2018,7.403670290012373,19,15.9,14,2.8,2000,-11.6,0.25,0.0,0.0,Spring,No Holiday,Yes
3188,12/04/2018,7.1853870155804165,20,14.2,15,2.6,2000,-12.1,0.0,0.0,0.0,Spring,No Holiday,Yes
3189,12/04/2018,7.124478262493424,21,13.4,15,2.7,2000,-12.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3190,12/04/2018,7.04141166379481,22,13.5,15,2.2,2000,-12.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3191,12/04/2018,6.650279048587422,23,12.6,16,1.7,2000,-12.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3192,13/04/2018,6.26530121273771,0,11.4,22,1.5,2000,-9.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3193,13/04/2018,6.07073772800249,1,10.0,23,0.7,2000,-10.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3194,13/04/2018,5.552959584921617,2,9.7,23,1.4,2000,-10.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3195,13/04/2018,5.123963979403259,3,9.9,27,1.3,2000,-8.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3196,13/04/2018,4.727387818712341,4,9.7,29,1.8,2000,-7.5,0.0,0.0,0.0,Spring,No Holiday,Yes
3197,13/04/2018,5.056245805348308,5,9.1,34,0.9,2000,-5.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3198,13/04/2018,5.910796644040527,6,8.3,35,0.3,2000,-6.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3199,13/04/2018,6.907755278982137,7,8.8,33,1.2,2000,-6.6,0.11,0.0,0.0,Spring,No Holiday,Yes
3200,13/04/2018,7.451241684987676,8,10.6,27,1.1,2000,-7.6,0.39,0.0,0.0,Spring,No Holiday,Yes
3201,13/04/2018,6.890609120147166,9,13.2,22,1.1,2000,-8.0,0.93,0.0,0.0,Spring,No Holiday,Yes
3202,13/04/2018,6.60934924316738,10,15.7,18,1.6,1980,-8.6,1.66,0.0,0.0,Spring,No Holiday,Yes
3203,13/04/2018,6.7661917146603505,11,16.9,15,1.7,1994,-9.9,1.8,0.0,0.0,Spring,No Holiday,Yes
3204,13/04/2018,6.999422467507961,12,18.2,15,1.6,2000,-8.9,2.27,0.0,0.0,Spring,No Holiday,Yes
3205,13/04/2018,6.881411303642535,13,19.0,15,1.4,2000,-8.2,2.02,0.0,0.0,Spring,No Holiday,Yes
3206,13/04/2018,6.96979066990159,14,18.7,14,1.6,2000,-9.3,1.25,0.0,0.0,Spring,No Holiday,Yes
3207,13/04/2018,7.011213987350367,15,18.6,15,0.9,1991,-8.5,0.81,0.0,0.0,Spring,No Holiday,Yes
3208,13/04/2018,7.147559271189454,16,18.3,16,1.0,2000,-7.9,0.7,0.0,0.0,Spring,No Holiday,Yes
3209,13/04/2018,7.416378479192928,17,18.1,16,1.4,2000,-8.1,0.45,0.0,0.0,Spring,No Holiday,Yes
3210,13/04/2018,7.785305182539862,18,17.5,18,1.3,2000,-7.1,0.23,0.0,0.0,Spring,No Holiday,Yes
3211,13/04/2018,7.403670290012373,19,16.9,19,0.5,2000,-6.9,0.06,0.0,0.0,Spring,No Holiday,Yes
3212,13/04/2018,7.215239978730097,20,16.2,22,0.9,2000,-5.5,0.0,0.0,0.0,Spring,No Holiday,Yes
3213,13/04/2018,7.179307969504034,21,16.4,24,2.9,1983,-4.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3214,13/04/2018,7.072421900537371,22,16.3,25,2.0,2000,-3.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3215,13/04/2018,6.745236349484363,23,15.5,27,3.5,2000,-3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3216,14/04/2018,6.499787040655854,0,14.8,27,2.1,2000,-4.0,0.0,0.0,0.0,Spring,No Holiday,Yes
3217,14/04/2018,6.2422232654551655,1,14.1,25,1.8,2000,-5.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3218,14/04/2018,5.537334267018537,2,13.5,27,1.6,2000,-5.1,0.0,0.0,0.0,Spring,No Holiday,Yes
3219,14/04/2018,4.143134726391533,3,12.1,41,1.0,2000,-0.7,0.0,0.2,0.0,Spring,No Holiday,Yes
3220,14/04/2018,3.6888794541139363,4,10.3,72,1.0,2000,5.4,0.0,0.8,0.0,Spring,No Holiday,Yes
3221,14/04/2018,3.044522437723423,5,9.5,76,0.8,1962,5.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3222,14/04/2018,2.5649493574615367,6,8.7,80,1.1,1518,5.4,0.0,1.0,0.0,Spring,No Holiday,Yes
3223,14/04/2018,2.9444389791664403,7,8.2,88,0.7,607,6.3,0.01,2.0,0.0,Spring,No Holiday,Yes
3224,14/04/2018,2.8903717578961645,8,7.7,88,1.4,516,5.8,0.08,1.0,0.0,Spring,No Holiday,Yes
3225,14/04/2018,2.8903717578961645,9,7.5,94,1.5,506,6.5,0.15,1.5,0.0,Spring,No Holiday,Yes
3226,14/04/2018,3.784189633918261,10,7.7,94,1.0,685,6.7,0.28,1.5,0.0,Spring,No Holiday,Yes
3227,14/04/2018,3.970291913552122,11,8.1,94,1.2,802,7.1,0.39,0.5,0.0,Spring,No Holiday,Yes
3228,14/04/2018,4.330733340286331,12,8.6,94,1.1,389,7.6,0.49,0.0,0.0,Spring,No Holiday,Yes
3229,14/04/2018,4.2626798770413155,13,8.8,93,1.7,597,7.7,0.38,0.0,0.0,Spring,No Holiday,Yes
3230,14/04/2018,4.812184355372417,14,8.9,94,1.3,1129,7.9,0.29,0.5,0.0,Spring,No Holiday,Yes
3231,14/04/2018,5.318119993844216,15,8.6,88,3.2,1211,6.7,0.17,0.0,0.0,Spring,No Holiday,Yes
3232,14/04/2018,6.100318952020064,16,8.9,87,1.8,2000,6.8,0.32,0.0,0.0,Spring,No Holiday,Yes
3233,14/04/2018,6.516193076042964,17,9.3,81,2.4,2000,6.1,0.52,0.0,0.0,Spring,No Holiday,Yes
3234,14/04/2018,6.561030665896573,18,9.6,79,1.8,2000,6.1,0.39,0.0,0.0,Spring,No Holiday,Yes
3235,14/04/2018,6.418364935936212,19,9.5,76,2.3,2000,5.4,0.02,0.0,0.0,Spring,No Holiday,Yes
3236,14/04/2018,6.46302945692067,20,9.4,76,2.6,1376,5.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3237,14/04/2018,6.452048954437226,21,9.1,76,3.5,1113,5.0,0.0,0.0,0.0,Spring,No Holiday,Yes
3238,14/04/2018,6.375024819828097,22,8.8,77,3.2,1258,4.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3239,14/04/2018,6.222576268071369,23,8.4,77,3.8,1662,4.5,0.0,0.0,0.0,Spring,No Holiday,Yes
3240,15/04/2018,6.16541785423142,0,7.8,78,1.8,1741,4.1,0.0,0.0,0.0,Spring,No Holiday,Yes
3241,15/04/2018,5.857933154483459,1,7.1,78,3.6,1662,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
3242,15/04/2018,5.541263545158426,2,6.7,80,2.8,1342,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3243,15/04/2018,5.214935757608986,3,6.4,83,2.3,1158,3.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3244,15/04/2018,4.709530201312334,4,6.0,84,1.7,951,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3245,15/04/2018,4.189654742026425,5,5.8,85,1.3,829,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3246,15/04/2018,4.634728988229636,6,5.6,85,1.2,769,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3247,15/04/2018,5.4116460518550396,7,5.8,83,1.1,733,3.1,0.15,0.0,0.0,Spring,No Holiday,Yes
3248,15/04/2018,5.996452088619021,8,7.0,78,0.9,656,3.4,0.56,0.0,0.0,Spring,No Holiday,Yes
3249,15/04/2018,6.2422232654551655,9,8.6,66,1.7,881,2.5,1.16,0.0,0.0,Spring,No Holiday,Yes
3250,15/04/2018,6.368187186350492,10,10.3,62,2.1,914,3.3,1.76,0.0,0.0,Spring,No Holiday,Yes
3251,15/04/2018,6.682108597449809,11,11.8,57,2.6,1041,3.5,2.18,0.0,0.0,Spring,No Holiday,Yes
3252,15/04/2018,7.00850518208228,12,12.5,53,3.4,1324,3.1,2.52,0.0,0.0,Spring,No Holiday,Yes
3253,15/04/2018,7.114769448366463,13,13.5,46,3.4,1325,2.0,2.71,0.0,0.0,Spring,No Holiday,Yes
3254,15/04/2018,6.988413181999592,14,13.7,50,3.7,1218,3.4,2.3,0.0,0.0,Spring,No Holiday,Yes
3255,15/04/2018,4.143134726391533,15,13.1,54,4.1,1264,3.9,1.98,0.0,0.0,Spring,No Holiday,Yes
3256,15/04/2018,4.8283137373023015,16,12.0,61,3.6,1374,4.6,0.57,0.0,0.0,Spring,No Holiday,Yes
3257,15/04/2018,3.7612001156935624,17,11.8,60,2.9,1457,4.2,0.6,0.0,0.0,Spring,No Holiday,Yes
3258,15/04/2018,5.840641657373398,18,11.9,58,2.2,1645,3.8,0.61,0.0,0.0,Spring,No Holiday,Yes
3259,15/04/2018,5.762051382780177,19,11.0,62,2.1,1661,3.9,0.19,0.0,0.0,Spring,No Holiday,Yes
3260,15/04/2018,5.697093486505405,20,10.3,62,2.0,1749,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3261,15/04/2018,6.142037405587356,21,9.6,66,1.7,1850,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
3262,15/04/2018,6.431331081933479,22,9.0,65,1.7,1953,2.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3263,15/04/2018,6.148468295917647,23,8.6,69,2.2,1730,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3264,16/04/2018,5.996452088619021,0,8.3,59,2.1,1912,0.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3265,16/04/2018,5.424950017481403,1,7.6,62,1.2,1885,0.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3266,16/04/2018,4.844187086458591,2,7.1,64,0.9,1756,0.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3267,16/04/2018,4.68213122712422,3,6.4,67,1.4,1668,0.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3268,16/04/2018,4.330733340286331,4,5.9,68,0.7,1590,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3269,16/04/2018,4.890349128221754,5,5.3,73,0.8,1474,0.8,0.0,0.0,0.0,Spring,No Holiday,Yes
3270,16/04/2018,6.0063531596017325,6,5.0,70,0.7,1739,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes
3271,16/04/2018,6.956545443151569,7,5.0,67,1.0,1774,-0.6,0.18,0.0,0.0,Spring,No Holiday,Yes
3272,16/04/2018,7.446585099157725,8,6.9,54,0.7,1706,-1.7,0.85,0.0,0.0,Spring,No Holiday,Yes
3273,16/04/2018,6.827629234502852,9,10.1,42,0.8,1911,-2.2,1.57,0.0,0.0,Spring,No Holiday,Yes
3274,16/04/2018,6.55250788703459,10,12.4,34,1.2,1943,-3.0,2.24,0.0,0.0,Spring,No Holiday,Yes
3275,16/04/2018,6.752270376141742,11,14.1,32,1.3,2000,-2.3,2.67,0.0,0.0,Spring,No Holiday,Yes
3276,16/04/2018,6.959398512133975,12,15.5,33,2.5,1893,-0.7,3.1,0.0,0.0,Spring,No Holiday,Yes
3277,16/04/2018,6.881411303642535,13,16.6,30,2.3,1876,-1.0,3.21,0.0,0.0,Spring,No Holiday,Yes
3278,16/04/2018,6.92461239604856,14,18.0,28,1.6,1820,-0.8,3.11,0.0,0.0,Spring,No Holiday,Yes
3279,16/04/2018,7.044032897274685,15,18.4,25,2.0,1809,-2.0,2.8,0.0,0.0,Spring,No Holiday,Yes
3280,16/04/2018,7.2813856635702825,16,18.5,24,3.0,1773,-2.4,2.27,0.0,0.0,Spring,No Holiday,Yes
3281,16/04/2018,7.469654172932128,17,18.7,21,2.5,1871,-4.1,1.65,0.0,0.0,Spring,No Holiday,Yes
3282,16/04/2018,7.898411092811599,18,17.0,28,3.1,2000,-1.6,0.88,0.0,0.0,Spring,No Holiday,Yes
3283,16/04/2018,7.450079569807499,19,13.8,32,3.4,1992,-2.6,0.26,0.0,0.0,Spring,No Holiday,Yes
3284,16/04/2018,7.312553498102598,20,12.1,35,2.4,1954,-2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3285,16/04/2018,7.212294468500341,21,11.1,39,1.5,1734,-2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3286,16/04/2018,7.003065458786462,22,10.8,33,0.9,2000,-4.8,0.0,0.0,0.0,Spring,No Holiday,Yes
3287,16/04/2018,6.598509028614515,23,9.7,33,0.4,2000,-5.8,0.0,0.0,0.0,Spring,No Holiday,Yes
3288,17/04/2018,6.222576268071369,0,9.6,31,0.8,2000,-6.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3289,17/04/2018,6.045005314036012,1,9.0,36,1.0,1994,-5.3,0.0,0.0,0.0,Spring,No Holiday,Yes
3290,17/04/2018,5.472270673671475,2,8.4,45,0.9,1987,-2.8,0.0,0.0,0.0,Spring,No Holiday,Yes
3291,17/04/2018,5.10594547390058,3,7.8,49,1.0,1975,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3292,17/04/2018,4.709530201312334,4,7.6,52,0.4,1935,-1.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3293,17/04/2018,4.969813299576001,5,7.4,56,0.6,1746,-0.8,0.0,0.0,0.0,Spring,No Holiday,Yes
3294,17/04/2018,6.008813185442595,6,6.9,57,0.5,1775,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes
3295,17/04/2018,7.00397413672268,7,6.9,57,1.1,1633,-1.0,0.18,0.0,0.0,Spring,No Holiday,Yes
3296,17/04/2018,7.560601162768557,8,8.7,49,0.8,1520,-1.4,0.68,0.0,0.0,Spring,No Holiday,Yes
3297,17/04/2018,6.921658184151129,9,12.0,39,0.6,1386,-1.5,1.44,0.0,0.0,Spring,No Holiday,Yes
3298,17/04/2018,6.595780513961311,10,14.7,31,1.1,1240,-2.2,2.04,0.0,0.0,Spring,No Holiday,Yes
3299,17/04/2018,6.71295620067707,11,16.9,27,1.5,1354,-2.2,2.66,0.0,0.0,Spring,No Holiday,Yes
3300,17/04/2018,7.014814351275545,12,18.0,26,2.2,1459,-1.8,3.03,0.0,0.0,Spring,No Holiday,Yes
3301,17/04/2018,6.915723448631314,13,19.1,26,2.5,1134,-0.8,3.16,0.0,0.0,Spring,No Holiday,Yes
3302,17/04/2018,6.945051063725834,14,19.8,23,2.6,1472,-1.9,3.01,0.0,0.0,Spring,No Holiday,Yes
3303,17/04/2018,7.02197642307216,15,19.9,26,3.5,1628,-0.1,2.8,0.0,0.0,Spring,No Holiday,Yes
3304,17/04/2018,7.180069874302796,16,19.5,28,3.0,1605,0.4,2.24,0.0,0.0,Spring,No Holiday,Yes
3305,17/04/2018,7.398174092970465,17,18.3,29,4.3,1626,0.0,1.61,0.0,0.0,Spring,No Holiday,Yes
3306,17/04/2018,7.454719949364001,18,17.1,31,3.3,1501,-0.1,0.93,0.0,0.0,Spring,No Holiday,Yes
3307,17/04/2018,7.213031659834869,19,14.5,31,3.1,1558,-2.4,0.25,0.0,0.0,Spring,No Holiday,Yes
3308,17/04/2018,7.1631723908466425,20,12.5,31,3.8,1746,-4.2,0.0,0.0,0.0,Spring,No Holiday,Yes
